row_id	pdf_page	block	row_in_block	h	k	l	Fcal2_raw	Fobs2_raw	sigma_Fobs2_raw	marker_raw	Fcal2_numeric	Fobs2_numeric	sigma_Fobs2_numeric	Fcal2_sign_status	Fobs2_sign_status
si-p13-R-r003	13	R	3	16	24	28	321.31	-11780.12	13970.25	o	321.31	-11780.12	13970.25	resolved	resolved
si-p13-R-r004	13	R	4	2	26	28	15226.59	20176.77	15077.89	o	15226.59	20176.77	15077.89	resolved	resolved
si-p13-R-r005	13	R	5	4	26	28	31295.74	26155.09	10617.95	o	31295.74	26155.09	10617.95	resolved	resolved
si-p13-R-r006	13	R	6	6	26	28	379.32	582.09	10164.33	o	379.32	582.09	10164.33	resolved	resolved
si-p13-R-r007	13	R	7	8	26	28	1981.22	-6237.72	10356.83	o	1981.22	-6237.72	10356.83	resolved	resolved
si-p13-R-r008	13	R	8	10	26	28	18286.9	5970.14	10312.66	o	18286.9	5970.14	10312.66	resolved	resolved
si-p13-R-r009	13	R	9	12	26	28	22772.73	41835.59	13564.99	o	22772.73	41835.59	13564.99	resolved	resolved
si-p13-R-r010	13	R	10	0	28	28	9532.33	7917	14436.89	o	9532.33	7917.0	14436.89	resolved	resolved
si-p13-R-r011	13	R	11	2	28	28	24639.29	20144	14322.04	o	24639.29	20144.0	14322.04	resolved	resolved
si-p13-R-r012	13	R	12	4	28	28	59334.29	74074.05	15490.33	o	59334.29	74074.05	15490.33	resolved	resolved
si-p13-R-r013	13	R	13	6	28	28	27403.83	35165.35	15137.4	o	27403.83	35165.35	15137.4	resolved	resolved
si-p13-R-r014	13	R	14	1	1	29	19882.81	13652.01	7203.96	o	19882.81	13652.01	7203.96	resolved	resolved
si-p13-R-r015	13	R	15	1	3	29	47676.16	43403.29	8065.8	o	47676.16	43403.29	8065.8	resolved	resolved
si-p13-R-r016	13	R	16	3	3	29	32208.82	17426.77	7945.87	o	32208.82	17426.77	7945.87	resolved	resolved
si-p13-R-r017	13	R	17	1	5	29	40784.98	42194.56	7823.27	o	40784.98	42194.56	7823.27	resolved	resolved
si-p13-R-r018	13	R	18	3	5	29	147353.03	137251.98	9227.51	o	147353.03	137251.98	9227.51	resolved	resolved
si-p13-R-r019	13	R	19	5	5	29	144042.92	138834.06	18825.44	o	144042.92	138834.06	18825.44	resolved	resolved
si-p13-R-r020	13	R	20	1	7	29	56.1	6909.21	9895.57	o	56.1	6909.21	9895.57	resolved	resolved
si-p13-R-r021	13	R	21	3	7	29	1112.43	12573.32	10128.5	o	1112.43	12573.32	10128.5	resolved	resolved
si-p13-R-r022	13	R	22	5	7	29	3760.75	4227.55	7771.36	o	3760.75	4227.55	7771.36	resolved	resolved
si-p13-R-r023	13	R	23	7	7	29	34.23	16773.31	10652.29	o	34.23	16773.31	10652.29	resolved	resolved
si-p13-R-r024	13	R	24	1	9	29	14497.11	14210.11	8191.59	o	14497.11	14210.11	8191.59	resolved	resolved
si-p13-R-r025	13	R	25	3	9	29	1816.83	4389.36	7614.41	o	1816.83	4389.36	7614.41	resolved	resolved
si-p13-R-r026	13	R	26	5	9	29	50321.27	141974.53	54099.8	o	50321.27	141974.53	54099.8	resolved	resolved
si-p13-R-r027	13	R	27	7	9	29	38531.01	36816.2	8967.17	o	38531.01	36816.2	8967.17	resolved	resolved
si-p13-R-r028	13	R	28	9	9	29	74044.03	62536.17	10134.72	o	74044.03	62536.17	10134.72	resolved	resolved
si-p13-R-r029	13	R	29	1	11	29	13553.71	31706.54	8106.67	o	13553.71	31706.54	8106.67	resolved	resolved
si-p13-R-r030	13	R	30	3	11	29	76585.26	78983.43	12697.9	o	76585.26	78983.43	12697.9	resolved	resolved
si-p13-R-r031	13	R	31	5	11	29	32556.46	61939.13	9374.27	o	32556.46	61939.13	9374.27	resolved	resolved
si-p13-R-r032	13	R	32	7	11	29	7697.32	-2852.44	8808.84	o	7697.32	-2852.44	8808.84	resolved	resolved
si-p13-R-r033	13	R	33	9	11	29	26167.04	44249.41	8919.75	o	26167.04	44249.41	8919.75	resolved	resolved
si-p13-R-r034	13	R	34	11	11	29	1198.92	-5048.82	8835.45	o	1198.92	-5048.82	8835.45	resolved	resolved
si-p13-R-r035	13	R	35	1	13	29	72339.98	70637.46	9471.51	o	72339.98	70637.46	9471.51	resolved	resolved
si-p13-R-r036	13	R	36	3	13	29	1163.04	10594.18	8232.11	o	1163.04	10594.18	8232.11	resolved	resolved
si-p13-R-r037	13	R	37	5	13	29	103187.21	106247.09	12176.18	o	103187.21	106247.09	12176.18	resolved	resolved
si-p13-R-r038	13	R	38	7	13	29	481.3	935.79	12340.4	o	481.3	935.79	12340.4	resolved	resolved
si-p13-R-r039	13	R	39	9	13	29	474.65	10037.9	8519.88	o	474.65	10037.9	8519.88	resolved	resolved
si-p13-R-r040	13	R	40	11	13	29	112556.08	115815.55	11885.46	o	112556.08	115815.55	11885.46	resolved	resolved
si-p13-R-r041	13	R	41	13	13	29	168.46	-8375.93	9258.57	o	168.46	-8375.93	9258.57	resolved	resolved
si-p13-R-r042	13	R	42	1	15	29	1420	8594.99	17928.65	o	1420.0	8594.99	17928.65	resolved	resolved
si-p13-R-r043	13	R	43	3	15	29	54847.06	52555.7	13394.15	o	54847.06	52555.7	13394.15	resolved	resolved
si-p13-R-r044	13	R	44	5	15	29	4983.21	14501.15	8849.86	o	4983.21	14501.15	8849.86	resolved	resolved
si-p13-R-r045	13	R	45	7	15	29	1506.6	-7043.14	9093.99	o	1506.6	-7043.14	9093.99	resolved	resolved
si-p14-L-r001	14	L	1	9	15	29	44259.55	49523.5	13742.26	o	44259.55	49523.5	13742.26	resolved	resolved
si-p14-L-r002	14	L	2	11	15	29	12812.17	14070.85	9466.72	o	12812.17	14070.85	9466.72	resolved	resolved
si-p14-L-r003	14	L	3	13	15	29	19856.13	30455.9	9591.54	o	19856.13	30455.9	9591.54	resolved	resolved
si-p14-L-r004	14	L	4	15	15	29	26805.64	35953.64	9550.06	o	26805.64	35953.64	9550.06	resolved	resolved
si-p14-L-r005	14	L	5	1	17	29	7872.8	14175.79	8847.41	o	7872.8	14175.79	8847.41	resolved	resolved
si-p14-L-r006	14	L	6	3	17	29	23304.34	22492.64	21192.13	o	23304.34	22492.64	21192.13	resolved	resolved
si-p14-L-r007	14	L	7	5	17	29	260777.92	241082.19	16740.91	o	260777.92	241082.19	16740.91	resolved	resolved
si-p14-L-r008	14	L	8	7	17	29	24972.62	19074.36	9344.93	o	24972.62	19074.36	9344.93	resolved	resolved
si-p14-L-r009	14	L	9	9	17	29	11433.06	1719.91	9755.57	o	11433.06	1719.91	9755.57	resolved	resolved
si-p14-L-r010	14	L	10	11	17	29	58902.13	37146.05	10170.97	o	58902.13	37146.05	10170.97	resolved	resolved
si-p14-L-r011	14	L	11	13	17	29	16359.68	13703.69	16708.15	o	16359.68	13703.69	16708.15	resolved	resolved
si-p14-L-r012	14	L	12	15	17	29	116.48	-14134	19209.06	o	116.48	-14134.0	19209.06	resolved	resolved
si-p14-L-r013	14	L	13	17	17	29	2041.36	-10043.23	10043.23	o	2041.36	-10043.23	10043.23	resolved	resolved
si-p14-L-r014	14	L	14	1	19	29	26246.88	28911.24	9592.04	o	26246.88	28911.24	9592.04	resolved	resolved
si-p14-L-r015	14	L	15	3	19	29	1772.34	23766.94	8872.43	o	1772.34	23766.94	8872.43	resolved	resolved
si-p14-L-r016	14	L	16	5	19	29	34148.48	52383.62	17059.87	o	34148.48	52383.62	17059.87	resolved	resolved
si-p14-L-r017	14	L	17	7	19	29	570.48	3862.25	14435.95	o	570.48	3862.25	14435.95	resolved	resolved
si-p14-L-r018	14	L	18	9	19	29	12747.65	9721.9	9797.08	o	12747.65	9721.9	9797.08	resolved	resolved
si-p14-L-r019	14	L	19	11	19	29	23148.64	16688.96	9921.09	o	23148.64	16688.96	9921.09	resolved	resolved
si-p14-L-r020	14	L	20	13	19	29	1678.05	4626.82	9583.81	o	1678.05	4626.82	9583.81	resolved	resolved
si-p14-L-r021	14	L	21	15	19	29	40713.92	44236.97	10414.49	o	40713.92	44236.97	10414.49	resolved	resolved
si-p14-L-r022	14	L	22	17	19	29	4772.95	20482.44	11991.52	o	4772.95	20482.44	11991.52	resolved	resolved
si-p14-L-r023	14	L	23	19	19	29	9071.68	19856.08	10137.01	o	9071.68	19856.08	10137.01	resolved	resolved
si-p14-L-r024	14	L	24	1	21	29	1064.73	-9588.01	9588.01	o	1064.73	-9588.01	9588.01	resolved	resolved
si-p14-L-r025	14	L	25	3	21	29	115697.93	118486.04	16954	o	115697.93	118486.04	16954.0	resolved	resolved
si-p14-R-r001	14	R	1	5	21	29	7934.54	-713.85	9713.34	o	7934.54	-713.85	9713.34	resolved	resolved
si-p14-R-r002	14	R	2	7	21	29	34756.82	33425.27	10036.63	o	34756.82	33425.27	10036.63	resolved	resolved
si-p14-R-r003	14	R	3	9	21	29	50939.31	47012.86	10376.36	o	50939.31	47012.86	10376.36	resolved	resolved
si-p14-R-r004	14	R	4	11	21	29	306.33	29199.98	9284.74	o	306.33	29199.98	9284.74	resolved	resolved
si-p14-R-r005	14	R	5	13	21	29	89280.22	70029.38	11161.58	o	89280.22	70029.38	11161.58	resolved	resolved
si-p14-R-r006	14	R	6	15	21	29	339.05	5190.69	10242.7	o	339.05	5190.69	10242.7	resolved	resolved
si-p14-R-r007	14	R	7	17	21	29	2887.16	-7069.08	12457.04	o	2887.16	-7069.08	12457.04	resolved	resolved
si-p14-R-r008	14	R	8	1	23	29	17883.93	12437.07	10085.35	o	17883.93	12437.07	10085.35	resolved	resolved
si-p14-R-r009	14	R	9	3	23	29	3587.16	5019.6	9960	o	3587.16	5019.6	9960.0	resolved	resolved
si-p14-R-r010	14	R	10	5	23	29	788.43	14681.86	9539.63	o	788.43	14681.86	9539.63	resolved	resolved
si-p14-R-r011	14	R	11	7	23	29	239.36	-1091.17	9383.45	o	239.36	-1091.17	9383.45	resolved	resolved
si-p14-R-r012	14	R	12	9	23	29	10935.26	-5396.2	11468.15	o	10935.26	-5396.2	11468.15	resolved	resolved
si-p14-R-r013	14	R	13	11	23	29	37305.63	26609.18	10331.83	o	37305.63	26609.18	10331.83	resolved	resolved
si-p14-R-r014	14	R	14	13	23	29	185.06	-782.97	10466.58	o	185.06	-782.97	10466.58	resolved	resolved
si-p14-R-r015	14	R	15	15	23	29	814.55	18254.62	9876.43	o	814.55	18254.62	9876.43	resolved	resolved
si-p14-R-r016	14	R	16	1	25	29	10762	2613.68	10078.74	o	10762.0	2613.68	10078.74	resolved	resolved
si-p14-R-r017	14	R	17	3	25	29	4782.98	19722.18	9627.59	o	4782.98	19722.18	9627.59	resolved	resolved
si-p14-R-r018	14	R	18	5	25	29	24171.68	14970.56	10320.99	o	24171.68	14970.56	10320.99	resolved	resolved
si-p14-R-r019	14	R	19	7	25	29	19796.65	12486.42	10330.48	o	19796.65	12486.42	10330.48	resolved	resolved
si-p14-R-r020	14	R	20	9	25	29	48885.17	46310.83	10753.91	o	48885.17	46310.83	10753.91	resolved	resolved
si-p14-R-r021	14	R	21	11	25	29	7416.65	25228.56	9957.21	o	7416.65	25228.56	9957.21	resolved	resolved
si-p14-R-r022	14	R	22	1	27	29	4476.31	11963.07	18569.35	o	4476.31	11963.07	18569.35	resolved	resolved
si-p14-R-r023	14	R	23	3	27	29	43129.85	49409.88	10741.21	o	43129.85	49409.88	10741.21	resolved	resolved
si-p14-R-r024	14	R	24	5	27	29	48710.96	52356.04	10499.3	o	48710.96	52356.04	10499.3	resolved	resolved
